OBJECTID_1,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
2440,2,1554.589099,225,239.03624,14.03624,232.01812,7.01812,464.03624
2441,1,777.294549,108.434952,108.434952,0,108.434952,0,108.434952
2442,2,1554.589099,180,212.905243,32.905243,196.452621,16.452621,392.905243
2443,2,1554.589099,90,116.565048,26.565048,103.282524,13.282524,206.565048
2444,2,1554.589099,248.962494,284.036255,35.073761,266.499374,17.53688,532.998749
2445,2,1554.589099,105.255119,135,29.744881,120.12756,14.87244,240.255119
2446,1,777.294549,336.037506,336.037506,0,336.037506,0,336.037506
2447,2,1554.589099,173.659805,203.198593,29.538788,188.429199,14.769394,376.858398
2448,2,1554.589099,33.690067,60.255119,26.565052,46.972593,13.282526,93.945187
2449,2,1554.589099,181.97493,183.814072,1.839142,182.894501,0.919571,365.789001
2450,1,777.294549,285.255127,285.255127,0,285.255127,0,285.255127
2451,2,1554.589099,347.828552,357.614044,9.785492,352.721298,4.892746,705.442596
2452,1,777.294549,71.565048,71.565048,0,71.565048,0,71.565048
2453,1,777.294549,329.62088,329.62088,0,329.62088,0,329.62088
2454,2,1554.589099,293.198578,315,21.801422,304.099289,10.900711,608.198578
2455,2,1554.589099,258.690063,263.659821,4.969757,261.174942,2.484879,522.349884
2456,1,777.294549,135,135,0,135,0,135
2457,2,1554.589099,276.072449,284.036255,7.963806,280.054352,3.981903,560.108704
2458,2,1554.589099,180,236.309937,56.309937,208.154968,28.154968,416.309937
2459,2,1554.589099,282.380768,289.536652,7.155884,285.95871,3.577942,571.917419
2460,2,1554.589099,345.963745,351.384338,5.420593,348.674042,2.710297,697.348083
2461,2,1554.589099,28.610458,37.874985,9.264526,33.242722,4.632263,66.485443
2462,2,1554.589099,23.198589,326.309937,303.111347,174.754263,151.555674,349.508526
2463,1,777.294549,11.309932,11.309932,0,11.309932,0,11.309932
2464,1,777.294549,311.185913,311.185913,0,311.185913,0,311.185913
2465,1,777.294549,351.869904,351.869904,0,351.869904,0,351.869904
2466,1,777.294549,196.699249,196.699249,0,196.699249,0,196.699249
2467,2,1554.589099,161.565048,231.340195,69.775146,196.452621,34.887573,392.905243
2468,1,777.294549,341.565063,341.565063,0,341.565063,0,341.565063
2469,2,1554.589099,300.963745,301.865967,0.902222,301.414856,0.451111,602.829712
2470,2,1554.589099,32.592583,57.528809,24.936226,45.060696,12.468113,90.121391
2471,2,1554.589099,274.398712,309.805573,35.40686,292.102142,17.70343,584.204285
2472,2,1554.589099,186.340195,198.434952,12.094757,192.387573,6.047379,384.775146
2473,2,1554.589099,55.619656,69.285828,13.666172,62.452742,6.833086,124.905483
2474,2,1554.589099,267.273682,293.962494,26.688812,280.618088,13.344406,561.236176
2475,2,1554.589099,0,243.434952,243.434952,121.717476,121.717476,243.434952
2476,2,1554.589099,36.869896,68.198593,31.328697,52.534245,15.664349,105.068489
2477,2,1554.589099,126.253838,138.179825,11.925987,132.216831,5.962994,264.433662
2478,1,777.294549,315,315,0,315,0,315
2479,2,1554.589099,3.814074,26.56505,22.750976,15.189562,11.375488,30.379124
2480,2,1554.589099,165.96376,180,14.03624,172.98188,7.01812,345.96376
2481,1,777.294549,107.487999,107.487999,0,107.487999,0,107.487999
2482,2,1554.589099,45,168.690063,123.690063,106.845032,61.845032,213.690063
2483,2,1554.589099,246.801407,276.340179,29.538773,261.570793,14.769386,523.141586
2484,1,777.294549,294.775146,294.775146,0,294.775146,0,294.775146
2485,2,1554.589099,192.994614,225,32.005386,208.997307,16.002693,417.994614
2486,1,777.294549,12.094756,12.094756,0,12.094756,0,12.094756
2487,1,777.294549,264.805573,264.805573,0,264.805573,0,264.805573
2488,2,1554.589099,243.434952,270,26.565048,256.717476,13.282524,513.434952
2489,2,1554.589099,239.62088,242.650131,3.029251,241.135506,1.514626,482.271011
2490,2,1554.589099,12.094756,29.475889,17.381133,20.785323,8.690567,41.570645
2491,1,777.294549,180,180,0,180,0,180
2492,2,1554.589099,49.714756,58.59095,8.876194,54.152853,4.438097,108.305706
2493,2,1554.589099,295.016907,312.39743,17.380524,303.707169,8.690262,607.414337
2494,1,777.294549,276.072449,276.072449,0,276.072449,0,276.072449
2495,2,1554.589099,36.869896,61.699245,24.82935,49.284571,12.414675,98.569141
2496,2,1554.589099,343.886566,357.768829,13.882263,350.827698,6.941132,701.655396
2497,1,777.294549,257.005371,257.005371,0,257.005371,0,257.005371
2498,1,777.294549,321.546295,321.546295,0,321.546295,0,321.546295
2499,2,1554.589099,329.036255,347.735229,18.698975,338.385742,9.349487,676.771484
2500,2,1554.589099,0,90,90,45,45,90
2501,1,777.294549,28.300755,28.300755,0,28.300755,0,28.300755
2502,2,1554.589099,228.856796,230.710602,1.853806,229.783699,0.926903,459.567398
2503,2,1554.589099,69.227745,86.633537,17.405792,77.930641,8.702896,155.861282
2504,1,777.294549,194.03624,194.03624,0,194.03624,0,194.03624
2505,1,777.294549,18.434948,18.434948,0,18.434948,0,18.434948
2506,1,777.294549,180,180,0,180,0,180
2507,1,777.294549,101.309929,101.309929,0,101.309929,0,101.309929
2508,2,1554.589099,67.380135,81.869896,14.489761,74.625015,7.244881,149.250031
2509,2,1554.589099,230.710602,261.869904,31.159302,246.290253,15.579651,492.580505
2510,2,1554.589099,138.179825,157.750977,19.571152,147.965401,9.785576,295.930801
2511,2,1554.589099,251.565048,276.340179,24.775131,263.952614,12.387566,527.905228
2512,2,1554.589099,273.814087,275.194427,1.380341,274.504257,0.69017,549.008514
2513,2,1554.589099,251.565048,278.130096,26.565048,264.847572,13.282524,529.695145
2514,2,1554.589099,165.96376,194.03624,28.072479,180,14.03624,360
2515,2,1554.589099,190.00798,257.680542,67.672562,223.844261,33.836281,447.688522
2516,2,1554.589099,243.434952,258.690063,15.255112,251.062508,7.627556,502.125015
2517,2,1554.589099,21.03751,35.537678,14.500168,28.287594,7.250084,56.575188
2518,2,1554.589099,122.471191,146.309937,23.838745,134.390564,11.919373,268.781128
2519,1,777.294549,214.69516,214.69516,0,214.69516,0,214.69516
2520,1,777.294549,56.689369,56.689369,0,56.689369,0,56.689369
2521,2,1554.589099,205.559967,206.565048,1.005081,206.062508,0.502541,412.125015
2522,2,1554.589099,68.198593,70.016891,1.818298,69.107742,0.909149,138.215485
2523,1,777.294549,23.962488,23.962488,0,23.962488,0,23.962488
2524,2,1554.589099,172.775681,178.781128,6.005447,175.778404,3.002724,351.556808
2525,1,777.294549,315,315,0,315,0,315
2526,2,1554.589099,96.842773,113.198593,16.35582,105.020683,8.17791,210.041367
2527,2,1554.589099,111.501434,138.814072,27.312637,125.157753,13.656319,250.315506
2528,2,1554.589099,54.637539,54.926247,0.288708,54.781893,0.144354,109.563786
2529,1,777.294549,240.945404,240.945404,0,240.945404,0,240.945404
2530,1,777.294549,341.565063,341.565063,0,341.565063,0,341.565063
2531,2,1554.589099,98.530769,98.746162,0.215393,98.638466,0.107697,197.276932
2532,1,777.294549,30.963757,30.963757,0,30.963757,0,30.963757
2533,2,1554.589099,194.826477,195.708633,0.882156,195.267555,0.441078,390.53511
2534,2,1554.589099,315,336.801422,21.801422,325.900711,10.900711,651.801422
2535,2,1554.589099,161.565048,161.565048,0,161.565048,0,323.130096
2536,2,1554.589099,275.194427,311.308624,36.114197,293.251526,18.057098,586.503052
2537,2,1554.589099,266.82016,275.440338,8.620178,271.130249,4.310089,542.260498
2538,2,1554.589099,20.376434,330.945404,310.56897,175.660919,155.284485,351.321838
2539,2,1554.589099,265.601288,341.565063,75.963776,303.583176,37.981888,607.166351
2540,1,777.294549,202.520569,202.520569,0,202.520569,0,202.520569
2541,1,777.294549,232.431412,232.431412,0,232.431412,0,232.431412
2542,1,777.294549,63.434948,63.434948,0,63.434948,0,63.434948
2543,1,777.294549,158.198593,158.198593,0,158.198593,0,158.198593
2544,2,1554.589099,198.434952,198.434952,0,198.434952,0,396.869904
2545,2,1554.589099,135,180,45,157.5,22.5,315
2546,1,777.294549,29.649862,29.649862,0,29.649862,0,29.649862
2547,1,777.294549,160.114838,160.114838,0,160.114838,0,160.114838
2548,2,1554.589099,274.843994,290.695435,15.85144,282.769714,7.92572,565.539429
2549,1,777.294549,285.945404,285.945404,0,285.945404,0,285.945404
2550,2,1554.589099,34.261101,38.453709,4.192608,36.357405,2.096304,72.714809
2551,2,1554.589099,225,306.869904,81.869904,265.934952,40.934952,531.869904
2552,2,1554.589099,265.815094,270,4.184906,267.907547,2.092453,535.815094
2553,2,1554.589099,82.568588,90,7.431412,86.284294,3.715706,172.568588
2554,1,777.294549,198.434952,198.434952,0,198.434952,0,198.434952
2555,2,1554.589099,188.130096,216.869904,28.739807,202.5,14.369904,405
2556,1,777.294549,18.434948,18.434948,0,18.434948,0,18.434948
2557,2,1554.589099,15.255118,45,29.744882,30.127559,14.872441,60.255118
2558,2,1554.589099,270,270,0,270,0,540
2559,2,1554.589099,26.56505,329.036255,302.471205,177.800653,151.235602,355.601305
2560,2,1554.589099,153.434952,202.166351,48.7314,177.800652,24.3657,355.601303
2561,1,777.294549,177.510452,177.510452,0,177.510452,0,177.510452
2562,2,1554.589099,315,341.565063,26.565063,328.282532,13.282532,656.565063
2563,1,777.294549,59.036243,59.036243,0,59.036243,0,59.036243
2564,2,1554.589099,198.434952,204.443954,6.009003,201.439453,3.004501,402.878906
2565,2,1554.589099,278.841827,284.172333,5.330505,281.50708,2.665253,563.01416
2566,2,1554.589099,95.194427,315,219.805573,205.097214,109.902786,410.194427
2567,1,777.294549,157.833649,157.833649,0,157.833649,0,157.833649
2568,1,777.294549,163.523117,163.523117,0,163.523117,0,163.523117
2569,1,777.294549,90,90,0,90,0,90
2570,1,777.294549,150.780746,150.780746,0,150.780746,0,150.780746
2571,2,1554.589099,63.434948,96.340195,32.905247,79.887571,16.452623,159.775143
2572,2,1554.589099,177.878906,182.202606,4.3237,180.040756,2.16185,360.081512
2573,2,1554.589099,82.874985,85.914383,3.039398,84.394684,1.519699,168.789368
2574,1,777.294549,230.710602,230.710602,0,230.710602,0,230.710602
2575,1,777.294549,296.565063,296.565063,0,296.565063,0,296.565063
2576,1,777.294549,156.801407,156.801407,0,156.801407,0,156.801407
2577,1,777.294549,47.290611,47.290611,0,47.290611,0,47.290611
2578,2,1554.589099,119.623749,122.275642,2.651894,120.949696,1.325947,241.899391
2579,2,1554.589099,225,288.434937,63.434937,256.717468,31.717468,513.434937
2580,2,1554.589099,25.016893,356.185913,331.16902,190.601403,165.58451,381.202806
2581,1,777.294549,73.072487,73.072487,0,73.072487,0,73.072487
2582,2,1554.589099,211.607498,212.19574,0.588242,211.901619,0.294121,423.803238
2583,2,1554.589099,11.309932,341.565063,330.255132,176.437498,165.127566,352.874995
2584,2,1554.589099,53.1301,61.858398,8.728298,57.494249,4.364149,114.988499
2585,2,1554.589099,25.665192,27.89727,2.232079,26.781231,1.116039,53.562462
2586,2,1554.589099,135,135,0,135,0,270
2587,1,777.294549,192.264771,192.264771,0,192.264771,0,192.264771
2588,2,1554.589099,167.005386,215.537674,48.532288,191.27153,24.266144,382.54306
2589,1,777.294549,11.309932,11.309932,0,11.309932,0,11.309932
2590,2,1554.589099,253.393021,274.969727,21.576706,264.181374,10.788353,528.362747
2591,1,777.294549,215.909729,215.909729,0,215.909729,0,215.909729
2592,2,1554.589099,225,341.565063,116.565063,283.282532,58.282532,566.565063
2593,2,1554.589099,198.434952,225,26.565048,211.717476,13.282524,423.434952
2594,2,1554.589099,225,288.434937,63.434937,256.717468,31.717468,513.434937
2595,2,1554.589099,136.507431,156.801407,20.293976,146.654419,10.146988,293.308838
2596,2,1554.589099,289.179016,312.064331,22.885315,300.621674,11.442657,601.243347
2597,1,777.294549,5.194428,5.194428,0,5.194428,0,5.194428
2598,2,1554.589099,296.939514,306.069397,9.129883,301.504456,4.564941,603.008911
2599,2,1554.589099,-1,315,316,157,158,314
2600,2,1554.589099,329.470306,332.241455,2.771149,330.855881,1.385574,661.711761
2601,2,1554.589099,135,161.565048,26.565048,148.282524,13.282524,296.565048
2602,2,1554.589099,273.814087,284.036255,10.222168,278.925171,5.111084,557.850342
2603,1,777.294549,278.130096,278.130096,0,278.130096,0,278.130096
2604,2,1554.589099,236.309937,284.036255,47.726318,260.173096,23.863159,520.346191
2605,2,1554.589099,233.130096,239.03624,5.906143,236.083168,2.953072,472.166336
2606,1,777.294549,149.300278,149.300278,0,149.300278,0,149.300278
2607,1,777.294549,88.15239,88.15239,0,88.15239,0,88.15239
2608,1,777.294549,107.764854,107.764854,0,107.764854,0,107.764854
2609,2,1554.589099,61.113419,62.447189,1.333771,61.780304,0.666885,123.560608
2610,2,1554.589099,98.130104,341.565063,243.434959,219.847584,121.71748,439.695168
2611,2,1554.589099,239.03624,341.565063,102.528824,290.300652,51.264412,580.601303
2612,2,1554.589099,342.897278,345.018372,2.121094,343.957825,1.060547,687.915649
2613,2,1554.589099,1.548157,1.636576,0.088419,1.592367,0.04421,3.184733
2614,1,777.294549,10.007979,10.007979,0,10.007979,0,10.007979
2615,2,1554.589099,169.215698,177.614059,8.398361,173.414879,4.199181,346.829758
2616,2,1554.589099,59.281094,74.16761,14.886517,66.724352,7.443258,133.448704
2617,1,777.294549,225,225,0,225,0,225
2618,2,1554.589099,123.690071,270,146.309929,196.845036,73.154964,393.690071
2619,2,1554.589099,57.994617,60.524109,2.529491,59.259363,1.264746,118.518726
2620,1,777.294549,71.565048,71.565048,0,71.565048,0,71.565048
2621,2,1554.589099,1.332219,28.072487,26.740268,14.702353,13.370134,29.404706
2622,2,1554.589099,188.130096,198.434952,10.304855,193.282524,5.152428,386.565048
2623,2,1554.589099,225,258.690063,33.690063,241.845032,16.845032,483.690063
2624,2,1554.589099,111.037514,113.962486,2.924973,112.5,1.462486,225
2625,1,777.294549,346.429565,346.429565,0,346.429565,0,346.429565
2626,2,1554.589099,239.03624,258.690063,19.653824,248.863152,9.826912,497.726303
2627,2,1554.589099,327.528809,334.983093,7.454285,331.255951,3.727142,662.511902
2628,2,1554.589099,0,0,0,0,0,0
2629,1,777.294549,302.660919,302.660919,0,302.660919,0,302.660919
2630,1,777.294549,90,90,0,90,0,90
2631,2,1554.589099,335.55603,347.471191,11.915161,341.513611,5.957581,683.027222
2632,1,777.294549,45,45,0,45,0,45
2633,2,1554.589099,251.565048,296.565063,45.000015,274.065056,22.500008,548.130112
2634,1,777.294549,350.537689,350.537689,0,350.537689,0,350.537689
2635,1,777.294549,98.130104,98.130104,0,98.130104,0,98.130104
2636,2,1554.589099,261.027374,276.340179,15.312805,268.683777,7.656403,537.367554
2637,1,777.294549,21.03751,21.03751,0,21.03751,0,21.03751
2638,1,777.294549,147.011475,147.011475,0,147.011475,0,147.011475
2639,1,777.294549,198.434952,198.434952,0,198.434952,0,198.434952
2640,2,1554.589099,268.876709,274.635468,5.758759,271.756088,2.879379,543.512177
2641,2,1554.589099,251.565048,253.300751,1.735703,252.432899,0.867851,504.865799
2642,2,1554.589099,231.709839,237.994614,6.284775,234.852226,3.142387,469.704453
2643,2,1554.589099,348.299408,351.280243,2.980835,349.789825,1.490417,699.579651
2644,2,1554.589099,261.869904,270,8.130096,265.934952,4.065048,531.869904
2645,1,777.294549,356.987213,356.987213,0,356.987213,0,356.987213
2646,2,1554.589099,120.96376,168.690063,47.726303,144.826912,23.863152,289.653824
2647,2,1554.589099,209.054611,219.289413,10.234802,214.172012,5.117401,428.344025
2648,2,1554.589099,130.236359,147.528809,17.29245,138.882584,8.646225,277.765167
2649,1,777.294549,350.706696,350.706696,0,350.706696,0,350.706696
2650,2,1554.589099,300.37912,302.905243,2.526123,301.642181,1.263062,603.284363
2651,2,1554.589099,305.537689,326.309937,20.772247,315.923813,10.386124,631.847626
2652,2,1554.589099,270,279.462311,9.462311,274.731155,4.731155,549.462311
2653,1,777.294549,281.309937,281.309937,0,281.309937,0,281.309937
2654,2,1554.589099,5.710592,353.927551,348.216959,179.819072,174.108479,359.638144
2655,2,1554.589099,135,153.434952,18.434952,144.217476,9.217476,288.434952
2656,1,777.294549,109.179008,109.179008,0,109.179008,0,109.179008
2657,2,1554.589099,237.528809,254.744888,17.21608,246.136848,8.60804,492.273697
2658,2,1554.589099,0,11.309932,11.309932,5.654966,5.654966,11.309932
2659,1,777.294549,260.537689,260.537689,0,260.537689,0,260.537689
2660,2,1554.589099,48.179829,92.290611,44.110783,70.23522,22.055391,140.47044
2661,1,777.294549,180,180,0,180,0,180
2662,1,777.294549,243.434952,243.434952,0,243.434952,0,243.434952
2663,2,1554.589099,116.565048,120.256439,3.691391,118.410744,1.845695,236.821487
2664,1,777.294549,234.462326,234.462326,0,234.462326,0,234.462326
2665,2,1554.589099,294.443939,336.801422,42.357483,315.622681,21.178741,631.245361
2666,2,1554.589099,251.565048,281.309937,29.744888,266.437492,14.872444,532.874985
2667,2,1554.589099,18.434948,37.874985,19.440037,28.154966,9.720018,56.309933
2668,2,1554.589099,72.645973,80.134193,7.48822,76.390083,3.74411,152.780167
2669,1,777.294549,343.610474,343.610474,0,343.610474,0,343.610474
2670,2,1554.589099,34.215702,358.602814,324.387112,196.409258,162.193556,392.818516
2671,2,1554.589099,32.471191,348.690063,316.218872,190.580627,158.109436,381.161255
2672,2,1554.589099,252.758545,265.236359,12.477814,258.997452,6.238907,517.994904
2673,1,777.294549,307.874969,307.874969,0,307.874969,0,307.874969
2674,2,1554.589099,233.74617,270,36.25383,251.873085,18.126915,503.74617
2675,1,777.294549,322.125031,322.125031,0,322.125031,0,322.125031
2676,1,777.294549,135,135,0,135,0,135
2677,2,1554.589099,128.659805,210.96376,82.303955,169.811783,41.151978,339.623566
2678,2,1554.589099,84.805573,135,50.194427,109.902786,25.097214,219.805573
2679,2,1554.589099,8.972626,8.972626,0,8.972626,0,17.945251
2680,2,1554.589099,29.744881,66.801407,37.056526,48.273144,18.528263,96.546288
2681,1,777.294549,98.972626,98.972626,0,98.972626,0,98.972626
2682,2,1554.589099,135,143.426971,8.426971,139.213486,4.213486,278.426971
2683,2,1554.589099,21.03751,59.036243,37.998734,40.036877,18.999367,80.073753
2684,1,777.294549,66.644432,66.644432,0,66.644432,0,66.644432
2685,2,1554.589099,47.489552,62.241459,14.751907,54.865505,7.375954,109.73101
2686,1,777.294549,270,270,0,270,0,270
2687,2,1554.589099,290.55603,312.207306,21.651276,301.381668,10.825638,602.763336
2688,2,1554.589099,165.96376,280.30484,114.34108,223.1343,57.17054,446.2686
2689,1,777.294549,315,315,0,315,0,315
2690,1,777.294549,13.736268,13.736268,0,13.736268,0,13.736268
2691,2,1554.589099,144.462326,154.440033,9.977707,149.45118,4.988853,298.902359
2692,2,1554.589099,152.525574,162.474426,9.948853,157.5,4.974426,315
2693,2,1554.589099,248.198593,259.992035,11.793442,254.095314,5.896721,508.190628
